2024-12-13 @Nebraska                 85  Indiana                  68            
2024-12-13 @Louisiana Tech           77  Ga Southern              63            
2024-12-13 @UT San Antonio           80  North Dakota             76            
2024-12-13 @Colorado                 81  S Dakota St              70            
2024-12-13  Weber St                 73 @Utah Tech                71            
2024-12-13 @Northern Iowa            78  NE Omaha                 58            
2024-12-13 @N Dakota St              91  WI Stout                 62            
2024-12-13 @Merrimack                64  Boston Univ              61            
2024-12-13 @G Washington             75  Army                     60            
2024-12-14 @Cleveland St            103  Brescia                  37            
2024-12-14  NC Central               77 @Longwood                 70            
2024-12-14  High Point               65  Appalachian St           59           Greensboro, NC 
2024-12-14 @Elon                    114  VA-Lynchburg             52            
2024-12-14  Drexel                   77 @SUNY Albany              70            
2024-12-14 @FL Atlantic              89  Texas St                 80            
2024-12-14  Charlotte                77 @Georgia St               63            
2024-12-14 @Jacksonville St          70  Utah Valley              66            
2024-12-14 @Le Moyne                106  SUNY Delhi               51            
2024-12-14 @UT Arlington             77  ULM                      68            
2024-12-14 @MA Lowell                92  Dartmouth                83            
2024-12-14 @Nevada                  105  TX Southern              73            
2024-12-14 @Marshall                 79  Ohio                     70            
2024-12-14 @Seattle                 111  Pacific OR               44            
2024-12-14 @Loy Marymount            76  Prairie View             75            
2024-12-14 @South Dakota             89  W Illinois               66            
2024-12-14 @New Mexico              122  W New Mexico             70            
2024-12-14  UCF                      88  Tulsa                    75           Sunrise, FL 
